option_id,question_id,option_label,option_value,points,display_order,status,created_at,marathi_option_text
BarthelIndex/006/02,BarthelIndex/006,occasional accident,1,5,2,true,2026-09-04 00:00:00+00,अपघात
BarthelIndex/006/03,BarthelIndex/006,continent,2,10,3,true,2026-09-04 00:00:00+00,महाद्वीप
BarthelIndex/007/01,BarthelIndex/007,dependent,0,0,1,true,2026-09-04 00:00:00+00,आश्रित
BarthelIndex/007/02,BarthelIndex/007,"needs some help, but can do something alone",1,5,2,true,2026-09-04 00:00:00+00,"काही मदतीची आवश्यकता आहे, परंतु एकट्याने काहीतरी करू शकतो."
BarthelIndex/007/03,BarthelIndex/007,"independent (on and off, dressing, wiping)",2,10,3,true,2026-09-04 00:00:00+00,"स्वतंत्र (ऑन आणि ऑफ, कपडे घालणे, पुसणे)"
BarthelIndex/008/01,BarthelIndex/008,"unable, no sitting balance",0,0,1,true,2026-09-04 00:00:00+00,बसण्याची शिल्लक नाही
BarthelIndex/008/02,BarthelIndex/008,"major help (one or two people, physical), can sit",1,5,2,true,2026-09-04 00:00:00+00,"प्रमुख मदत (एक किंवा दोन लोक, शारीरिकदृष्ट्या), बसू शकतात."
BarthelIndex/008/03,BarthelIndex/008,minor help (verbal or physical),2,10,3,true,2026-09-04 00:00:00+00,छोटीशी मदत (मौखिक किंवा शारीरिक)
BarthelIndex/008/04,BarthelIndex/008,independent,3,15,4,true,2026-09-04 00:00:00+00,स्वतंत्र
BarthelIndex/009/01,BarthelIndex/009,immobile or < 50 yards,0,0,1,true,2026-09-04 00:00:00+00,स्थिर किंवा ५० यार्ड
BarthelIndex/009/02,BarthelIndex/009,"wheelchair independent, including corners, > 50 yards",1,5,2,true,2026-09-04 00:00:00+00,"व्हीलचेअर स्वतंत्र, कोपऱ्यांसह, > ५० यार्ड"
BarthelIndex/009/03,BarthelIndex/009,walks with help of one person (verbal or physical) > 50 yards,2,10,3,true,2026-09-04 00:00:00+00,एका व्यक्तीच्या मदतीने (मौखिक किंवा शारीरिक) ५० यार्डांपर्यंत चालणे
BarthelIndex/009/04,BarthelIndex/009,"independent (but may use any aid; for example, stick) > 50 yards",3,15,4,true,2026-09-04 00:00:00+00,"स्वतंत्र (परंतु कोणत्याही मदतीचा वापर करू शकतो; उदाहरणार्थ, काठी) > ५० यार्ड"
BarthelIndex/010/01,BarthelIndex/010,unable,0,0,1,true,2026-09-04 00:00:00+00,असमर्थ
BarthelIndex/010/02,BarthelIndex/010,"needs help (verbal, physical, carrying aid)",1,5,2,true,2026-09-04 00:00:00+00,"मदतीची आवश्यकता (मौखिक, शारीरिक, मदत वाहून नेण्याची)"
BarthelIndex/010/03,BarthelIndex/010,independent,2,10,3,true,2026-09-04 00:00:00+00,स्वतंत्र
BDI-II/001/01,BDI-II/001,I do not feel sad.,0,0,1,true,2026-09-04 00:00:00+00,मला दुःख होत नाही.
BDI-II/001/02,BDI-II/001,I feel sad much of the time.,1,1,2,true,2026-09-04 00:00:00+00,मला बहुतेक वेळा वाईट वाटते.
BDI-II/001/03,BDI-II/001,I am sad all the time.,2,2,3,true,2026-09-04 00:00:00+00,मला नेहमीच वाईट वाटते.
BDI-II/001/04,BDI-II/001,I am so sad or unhappy that I can't stand it.,3,3,4,true,2026-09-04 00:00:00+00,मला एवढा वाईट किंवा दुःखी वाटत आहे की मला ते सहन होत नाही.
BDI-II/002/01,BDI-II/002,I am not discouraged about my future.,0,0,1,true,2026-09-04 00:00:00+00,मी माझ्या भविष्याबद्दल निराश नाही.
BDI-II/002/02,BDI-II/002,I feel more discouraged about my future than I used to.,1,1,2,true,2026-09-04 00:00:00+00,मला माझ्या भविष्याबद्दल पूर्वीपेक्षा जास्त निराशा वाटते.
BDI-II/002/03,BDI-II/002,I do not expect things to work out for me.,2,2,3,true,2026-09-04 00:00:00+00,माझ्यासाठी गोष्टी व्यवस्थित होतील अशी अपेक्षा मी करत नाही.
BDI-II/002/04,BDI-II/002,I feel my future is hopeless and will only get worse.,3,3,4,true,2026-09-04 00:00:00+00,मला वाटते की माझे भविष्य निराशाजनक आहे आणि ते आणखी बिघडेल.
BDI-II/003/01,BDI-II/003,I do not feel like a failure.,0,0,1,true,2026-09-04 00:00:00+00,मला अपयशी वाटत नाही.
BDI-II/003/02,BDI-II/003,I have failed more than I should have.,1,1,2,true,2026-09-04 00:00:00+00,मी माझ्या क्षमतेपेक्षा जास्त वेळा अयशस्वी झालो आहे.
BDI-II/003/03,BDI-II/003,"As I look back, I see a lot of failures.",2,2,3,true,2026-09-04 00:00:00+00,मागे वळून पाहताना मला अनेक अपयश दिसतात.
BDI-II/003/04,BDI-II/003,I feel I am a total failure as a person.,3,3,4,true,2026-09-04 00:00:00+00,मला एक व्यक्ती म्हणून मी पूर्णपणे अपयशी ठरल्यासारखे वाटते.
BDI-II/004/01,BDI-II/004,I get as much pleasure as I ever did from the things I enjoy.,0,0,1,true,2026-09-04 00:00:00+00,मला आवडणाऱ्या गोष्टींमधून मला पूर्वीपेक्षा जास्त आनंद मिळतो.
BDI-II/004/02,BDI-II/004,I don't enjoy things as much as I used to.,1,1,2,true,2026-09-04 00:00:00+00,मला पूर्वीसारखी आवड नाही.
BDI-II/004/03,BDI-II/004,I get very little pleasure from the things I used to enjoy.,2,2,3,true,2026-09-04 00:00:00+00,"मला ज्या गोष्टींमध्ये पूर्वी आनंद मिळत होता, त्या गोष्टींकडून मला आता फारसा आनंद मिळत नाही."
BDI-II/004/04,BDI-II/004,I can't get any pleasure from the things I used to enjoy.,3,3,4,true,2026-09-04 00:00:00+00,मला पूर्वी आवडायच्या गोष्टींमधून मला आता आनंद मिळत नाही.
BDI-II/005/01,BDI-II/005,I don't feel particularly guilty.,0,0,1,true,2026-09-04 00:00:00+00,मला विशेष अपराधी वाटत नाही.
BDI-II/005/02,BDI-II/005,I feel guilty over many things I have done or should have done.,1,1,2,true,2026-09-04 00:00:00+00,मी केलेल्या किंवा करायला हव्या असलेल्या अनेक गोष्टींसाठी मला अपराधी वाटते.
BDI-II/005/03,BDI-II/005,I feel quite guilty most of the time.,2,2,3,true,2026-09-04 00:00:00+00,मला बहुतेक वेळा अपराधी वाटते.
BDI-II/005/04,BDI-II/005,I feel guilty all of the time.,3,3,4,true,2026-09-04 00:00:00+00,मला नेहमीच अपराधी वाटते.
BDI-II/006/01,BDI-II/006,I don't feel I am being punished.,0,0,1,true,2026-09-04 00:00:00+00,मला शिक्षा होत आहे असे मला वाटत नाही.
BDI-II/006/02,BDI-II/006,I feel I may be punished.,1,1,2,true,2026-09-04 00:00:00+00,मला वाटते की मला शिक्षा होऊ शकते.
BDI-II/006/03,BDI-II/006,I expect to be punished.,2,2,3,true,2026-09-04 00:00:00+00,मला शिक्षा होण्याची अपेक्षा आहे.
BDI-II/006/04,BDI-II/006,I feel I am being punished.,3,3,4,true,2026-09-04 00:00:00+00,मला वाटते की मला शिक्षा होत आहे.
BDI-II/007/01,BDI-II/007,I feel the same about myself as ever.,0,0,1,true,2026-09-04 00:00:00+00,मला स्वतःबद्दलही पूर्वीप्रमाणेच तसेच वाटते.
BDI-II/007/02,BDI-II/007,I have lost confidence in myself.,1,1,2,true,2026-09-04 00:00:00+00,माझा स्वतःवरील विश्वास उडाला आहे.
BDI-II/007/03,BDI-II/007,I am disappointed in myself.,2,2,3,true,2026-09-04 00:00:00+00,मी स्वतःबद्दल निराश आहे.
BDI-II/007/04,BDI-II/007,I dislike myself.,3,3,4,true,2026-09-04 00:00:00+00,मला स्वतःबद्दल वाईट वाटते.
BDI-II/008/01,BDI-II/008,I don't criticize or blame myself more than usual.,0,0,1,true,2026-09-04 00:00:00+00,मी नेहमीपेक्षा जास्त टीका किंवा दोष देत नाही.
BDI-II/008/02,BDI-II/008,I am more critical of myself than I used to be.,1,1,2,true,2026-09-04 00:00:00+00,मी स्वतःबद्दल पूर्वीपेक्षा जास्त टीकात्मक आहे.
BDI-II/008/03,BDI-II/008,I criticize myself for all of my faults.,2,2,3,true,2026-09-04 00:00:00+00,मी माझ्या सर्व दोषांसाठी स्वतःवर टीका करतो.
BDI-II/008/04,BDI-II/008,I blame myself for everything bad that happens.,3,3,4,true,2026-09-04 00:00:00+00,जे काही वाईट घडते त्यासाठी मी स्वतःला दोष देतो.
BDI-II/009/01,BDI-II/009,I don't have any thoughts of killing myself.,0,0,1,true,2026-09-04 00:00:00+00,मला आत्महत्या करण्याचा कोणताही विचार नाही.
BDI-II/009/02,BDI-II/009,"I have thoughts of killing myself, but I would not carry them out.",1,1,2,true,2026-09-04 00:00:00+00,"मला आत्महत्या करण्याच्या विचारांनी ग्रासले आहे, परंतु मी ते प्रत्यक्षात उतरवणार नाही."
BDI-II/009/03,BDI-II/009,I would like to kill myself.,2,2,3,true,2026-09-04 00:00:00+00,मला आत्महत्या करायची आहे.
BDI-II/009/04,BDI-II/009,I would kill myself if I had the chance.,3,3,4,true,2026-09-04 00:00:00+00,संधी मिळाली तर मी आत्महत्या करेन.
BDI-II/010/01,BDI-II/010,I don't cry anymore than I used to.,0,0,1,true,2026-09-04 00:00:00+00,मी पूर्वीपेक्षा आता जास्त रडत नाही.
BDI-II/010/02,BDI-II/010,I cry more than I used to.,1,1,2,true,2026-09-04 00:00:00+00,मी पूर्वीपेक्षा जास्त रडते.
BDI-II/010/03,BDI-II/010,I cry over every little thing.,2,2,3,true,2026-09-04 00:00:00+00,मी प्रत्येक छोट्या गोष्टीसाठी रडते.
BDI-II/010/04,BDI-II/010,"I feel like crying, but I can't.",3,3,4,true,2026-09-04 00:00:00+00,"मला रडावसं वाटत आहे, पण मला रडता येत नाही."
BDI-II/011/01,BDI-II/011,I am no more restless or wound up than usual.,0,0,1,true,2026-09-04 00:00:00+00,मी नेहमीपेक्षा जास्त अस्वस्थ किंवा चिडलेली नाही.
BDI-II/011/02,BDI-II/011,I feel more restless or wound up than usual.,1,1,2,true,2026-09-04 00:00:00+00,मला नेहमीपेक्षा जास्त अस्वस्थ किंवा चिडलेला वाटत आहे.
BDI-II/011/03,BDI-II/011,"I am so restless or agitated, it's hard to stay still.",2,2,3,true,2026-09-04 00:00:00+00,"मी अत्यंत अस्वस्थ किंवा उत्तेजित आहे, त्यामुळे शांत राहणे कठीण आहे."
BDI-II/011/04,BDI-II/011,I am so restless or agitated that I have to keep moving or doing something.,3,3,4,true,2026-09-04 00:00:00+00,मी इतकी अस्वस्थ किंवा उत्तेजित आहे की मला सतत हालचाल करावी लागते किंवा काहीतरी करावे लागते.
BDI-II/012/01,BDI-II/012,I have not lost interest in other people or activities.,0,0,1,true,2026-09-04 00:00:00+00,मी इतर लोक किंवा क्रियाकलापांमध्ये रस गमावला नाही.
BDI-II/012/02,BDI-II/012,I am less interested in other people or things than before.,1,1,2,true,2026-09-04 00:00:00+00,मला इतर लोक किंवा गोष्टींमध्ये पूर्वीपेक्षा कमी रस आहे.
BDI-II/012/03,BDI-II/012,I have lost most of my interest in other people or things.,2,2,3,true,2026-09-04 00:00:00+00,इतर लोक किंवा गोष्टींमध्ये मला रस राहिलेला नाही.
BDI-II/012/04,BDI-II/012,It's hard to get interested in anything.,3,3,4,true,2026-09-04 00:00:00+00,कुठल्याही गोष्टीमध्ये रस निर्माण होणे कठीण आहे.
BDI-II/013/01,BDI-II/013,I make decisions about as well as ever.,0,0,1,true,2026-09-04 00:00:00+00,मी नेहमीप्रमाणेच निर्णय घेतो.
BDI-II/013/02,BDI-II/013,I find it more difficult to make decisions than usual.,1,1,2,true,2026-09-04 00:00:00+00,नेहमीपेक्षा निर्णय घेणे मला अधिक कठीण जात आहे.
BDI-II/013/03,BDI-II/013,I have much greater difficulty in making decisions than I used to.,2,2,3,true,2026-09-04 00:00:00+00,पूर्वीपेक्षा आता निर्णय घेण्यात मला खूप अडचण येते.
BDI-II/013/04,BDI-II/013,I have trouble making any decisions.,3,3,4,true,2026-09-04 00:00:00+00,मला कोणतेही निर्णय घेणे कठीण जाते.
BDI-II/014/01,BDI-II/014,I do not feel I am worthless.,0,0,1,true,2026-09-04 00:00:00+00,मला वाटत नाही की मी निरुपयोगी आहे.
BDI-II/014/02,BDI-II/014,I don't consider myself as worthwhile and useful as I used to.,1,1,2,true,2026-09-04 00:00:00+00,मी पूर्वीसारखा उपयोगी आणि महत्त्वाचा नाही.
BDI-II/014/03,BDI-II/014,I feel more worthless as compared to others.,2,2,3,true,2026-09-04 00:00:00+00,इतरांच्या तुलनेत मी अधिक निरुपयोगी वाटते.
BDI-II/014/04,BDI-II/014,I feel utterly worthless.,3,3,4,true,2026-09-04 00:00:00+00,मी पूर्णपणे निरुपयोगी वाटते.
BDI-II/015/01,BDI-II/015,I have as much energy as ever.,0,0,1,true,2026-09-04 00:00:00+00,मला पूर्वीइतकीच ऊर्जा आहे.
BDI-II/015/02,BDI-II/015,I have less energy than I used to have.,1,1,2,true,2026-09-04 00:00:00+00,मला पूर्वीपेक्षा कमी ऊर्जा मिळते.
BDI-II/015/03,BDI-II/015,I don't have enough energy to do very much.,2,2,3,true,2026-09-04 00:00:00+00,मला फार काही करण्यासाठी पुरेशी ऊर्जा नाही.
BDI-II/015/04,BDI-II/015,I don't have enough energy to do anything.,3,3,4,true,2026-09-04 00:00:00+00,मला काहीही करण्यासाठी पुरेशी ऊर्जा नाही.
BDI-II/016/01,BDI-II/016,I have not experienced any change in my sleeping.,0,0,1,true,2026-09-04 00:00:00+00,मला माझ्या झोपेमध्ये कोणताही बदल जाणवला नाही.
BDI-II/016/02,BDI-II/016,I sleep somewhat more than usual / I sleep somewhat less than usual.,1,1,2,true,2026-09-04 00:00:00+00,मी नेहमीपेक्षा जरा जास्त झोपतो/मी नेहमीपेक्षा जरा कमी झोपतो.
BDI-II/016/03,BDI-II/016,I sleep a lot more than usual / I sleep a lot less than usual.,2,2,3,true,2026-09-04 00:00:00+00,मी नेहमीपेक्षा खूप जास्त झोपतो/मी नेहमीपेक्षा खूप कमी झोपतो.
BDI-II/016/04,BDI-II/016,I sleep most of the day / I wake up 1-2 hours early and can't get back to sleep.,3,3,4,true,2026-09-04 00:00:00+00,मी दिवसभराचा बराचसा वेळ झोपेत घालवतो/मी १-२ तास लवकर उठतो आणि पुन्हा झोपू शकत नाही.
BDI-II/017/01,BDI-II/017,I am not more irritable than usual.,0,0,1,true,2026-09-04 00:00:00+00,मी नेहमीपेक्षा जास्त चिडखोर नाही.
BDI-II/017/02,BDI-II/017,I am more irritable than usual.,1,1,2,true,2026-09-04 00:00:00+00,मी नेहमीपेक्षा जास्त चिडचिडीत आहे.
BDI-II/017/03,BDI-II/017,I am much more irritable than usual.,2,2,3,true,2026-09-04 00:00:00+00,मी नेहमीपेक्षा जास्त चिडखोर आहे.
BDI-II/017/04,BDI-II/017,I am irritable all the time.,3,3,4,true,2026-09-04 00:00:00+00,मी नेहमी चिडचिड करतो.
BDI-II/018/01,BDI-II/018,I have not experienced any change in my appetite.,0,0,1,true,2026-09-04 00:00:00+00,मला भूक लागण्यात कोणताही बदल जाणवला नाही.
BDI-II/018/02,BDI-II/018,My appetite is somewhat less than usual / somewhat greater than usual.,1,1,2,true,2026-09-04 00:00:00+00,माझी भूक नेहमीपेक्षा थोडी कमी आहे / नेहमीपेक्षा थोडी जास्त आहे.
