question_id,question_code,disease_id,scale_id,ds_map_id,question_text,answer_type,min_value,max_value,is_required,skip_logic,display_order,is_common_scale,created_at,marathi_question_text
SLEEP-50/011,SLEEP-50/011,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I worry and find it hard to relax.,radio,,,true,,11,false,2026-09-04 00:00:00+00,मला काळजी वाटते आणि मला आराम करणे कठीण जाते.
SLEEP-50/012,SLEEP-50/012,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up during the night.,radio,,,true,,12,false,2026-09-04 00:00:00+00,मी रात्री उठतो.
SLEEP-50/013,SLEEP-50/013,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"After waking up during the night, I fall asleep slowly.",radio,,,true,,13,false,2026-09-04 00:00:00+00,रात्री उठल्यानंतर मी हळूहळू झोपी जातो.
SLEEP-50/014,SLEEP-50/014,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up early and cannot get back to sleep.,radio,,,true,,14,false,2026-09-04 00:00:00+00,मी लवकर उठतो आणि पुन्हा झोप येत नाही.
SLEEP-50/015,SLEEP-50/015,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sleep lightly.,radio,,,true,,15,false,2026-09-04 00:00:00+00,मी हलक्या आवाजात झोपते.
SLEEP-50/016,SLEEP-50/016,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sleep too little.,radio,,,true,,16,false,2026-09-04 00:00:00+00,मी खूप कमी झोपतो.
SLEEP-50/017,SLEEP-50/017,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I see dreamlike images when falling asleep or waking up.,radio,,,true,,17,false,2026-09-04 00:00:00+00,झोपेत असताना किंवा जागे असताना मला स्वप्नवत प्रतिमा दिसतात.
SLEEP-50/018,SLEEP-50/018,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sometimes fall asleep on a social occasion.,radio,,,true,,18,false,2026-09-04 00:00:00+00,मी कधीकधी सामाजिक कार्यक्रमात झोपून जाते.
SLEEP-50/019,SLEEP-50/019,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I have sleep attacks during the day.,radio,,,true,,19,false,2026-09-04 00:00:00+00,मला दिवसा झोप येते.
SLEEP-50/020,SLEEP-50/020,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"With intense emotions, my muscles sometimes collapse during the day.",radio,,,true,,20,false,2026-09-04 00:00:00+00,"तीव्र भावनांमुळे, दिवसा माझे स्नायू कधीकधी आकुंचित होतात."
SLEEP-50/021,SLEEP-50/021,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sometimes cannot move when falling asleep or waking up.,radio,,,true,,21,false,2026-09-04 00:00:00+00,मी कधीकधी झोपेत असताना किंवा उठताना हालचाल करू शकत नाही.
SLEEP-50/022,SLEEP-50/022,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I am told that I kick my legs when I sleep.,radio,,,true,,22,false,2026-09-04 00:00:00+00,मला सांगितले जाते की मी झोपताना माझे पाय लाथ मारतो.
SLEEP-50/023,SLEEP-50/023,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I have cramps or pain in my legs during the night.,radio,,,true,,23,false,2026-09-04 00:00:00+00,रात्री मला पायांमध्ये आकडी किंवा वेदना होतात.
SLEEP-50/024,SLEEP-50/024,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I feel little shocks in my legs during the night.,radio,,,true,,24,false,2026-09-04 00:00:00+00,मला रात्री पायांमध्ये थोडेसे धक्का बसतात.
SLEEP-50/025,SLEEP-50/025,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I cannot keep my legs at rest when falling asleep.,radio,,,true,,25,false,2026-09-04 00:00:00+00,मी झोपेत असताना माझे पाय स्थिर ठेवू शकत नाही.
SLEEP-50/026,SLEEP-50/026,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I would rather go to bed at a different time.,radio,,,true,,26,false,2026-09-04 00:00:00+00,मी वेगळ्या वेळी झोपायला जायला पसंत करतो.
SLEEP-50/027,SLEEP-50/027,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I go to bed at very different times (more than 2 hr difference).,radio,,,true,,27,false,2026-09-04 00:00:00+00,मी वेगवेगळ्या वेळी (दोन तासांपेक्षा जास्त फरक) झोपते.
SLEEP-50/028,SLEEP-50/028,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I do shift work.,radio,,,true,,28,false,2026-09-04 00:00:00+00,मी शिफ्ट काम करतो.
SLEEP-50/029,SLEEP-50/029,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sometimes walk when I am sleeping.,radio,,,true,,29,false,2026-09-04 00:00:00+00,मी झोपेत असताना कधीकधी चालतो.
SLEEP-50/030,SLEEP-50/030,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sometimes wake up in a different place than where I fell asleep.,radio,,,true,,30,false,2026-09-04 00:00:00+00,मी कधीकधी झोपेत असतानाच्या वेगळ्या ठिकाणी उठतो.
SLEEP-50/031,SLEEP-50/031,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sometimes find evidence of having performed an action during the night I do not remember.,radio,,,true,,31,false,2026-09-04 00:00:00+00,मी कधीकधी असे पुरावे शोधते की मी ज्या रात्री कृती केली होती त्या रात्री मला आठवत नाही.
SLEEP-50/032,SLEEP-50/032,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"I have frightening dreams (if not, go to Item 37).",radio,,,true,If No ? skip to 37,32,false,2026-09-04 00:00:00+00,"मला भयावह स्वप्ने पडतात (नाहीतर, वस्तू क्रमांक ३७ वर जा)."
SLEEP-50/033,SLEEP-50/033,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up from these dreams.,radio,,,true,Conditional on 32,33,false,2026-09-04 00:00:00+00,या स्वप्नांमधून मी जागृत होतो.
SLEEP-50/034,SLEEP-50/034,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I remember the content of these dreams.,radio,,,true,Conditional on 32,34,false,2026-09-04 00:00:00+00,मला या स्वप्नांची सामग्री आठवते.
SLEEP-50/035,SLEEP-50/035,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I can orientate quickly after these dreams.,radio,,,true,Conditional on 32,35,false,2026-09-04 00:00:00+00,या स्वप्नांनंतर मी लवकर दिशा निश्चित करू शकतो.
SLEEP-50/036,SLEEP-50/036,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"I have physical symptoms during or after these dreams (e.g., movements, sweating, heart palpitations, shortness of breath).",radio,,,true,Conditional on 32,36,false,2026-09-04 00:00:00+00,"या स्वप्नांदरम्यान किंवा नंतर मला शारीरिक लक्षणे जाणवतात (उदाहरणार्थ, हालचाल, घाम येणे, हृदयाची धडधड, श्वासोच्छवास)."
SLEEP-50/037,SLEEP-50/037,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,It is too light in my bedroom during the night.,radio,,,true,,37,false,2026-09-04 00:00:00+00,माझ्या शयनगृहात रात्री खूप उजेड असतो.
SLEEP-50/038,SLEEP-50/038,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,It is too noisy in my bedroom during the night.,radio,,,true,,38,false,2026-09-04 00:00:00+00,माझ्या शयनगृहात रात्री खूप आवाज होतो.
SLEEP-50/039,SLEEP-50/039,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I drink alcoholic beverages during the evening.,radio,,,true,,39,false,2026-09-04 00:00:00+00,मी संध्याकाळी अल्कोहोलयुक्त पेये पितो.
SLEEP-50/040,SLEEP-50/040,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I smoke during the evening.,radio,,,true,,40,false,2026-09-04 00:00:00+00,मी संध्याकाळी धूम्रपान करतो.
SLEEP-50/041,SLEEP-50/041,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"I use other substances during the evening (e.g., sleep or other medication).",radio,,,true,,41,false,2026-09-04 00:00:00+00,"मी संध्याकाळी इतर पदार्थ वापरतो (उदा., झोप किंवा इतर औषधे)."
SLEEP-50/042,SLEEP-50/042,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I feel sad.,radio,,,true,,42,false,2026-09-04 00:00:00+00,मला वाईट वाटते.
SLEEP-50/043,SLEEP-50/043,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I have no pleasure or interest in daily occupations.,radio,,,true,,43,false,2026-09-04 00:00:00+00,दैनंदिन कामांमध्ये मला आनंद किंवा रस नाही.
SLEEP-50/044,SLEEP-50/044,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I feel tired at getting up.,radio,,,true,,44,false,2026-09-04 00:00:00+00,उठल्यावर मला थकवा जाणवतो.
SLEEP-50/045,SLEEP-50/045,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I feel sleepy during the day and struggle to remain alert.,radio,,,true,,45,false,2026-09-04 00:00:00+00,मला दिवसा झोप येते आणि मला सतर्क राहणे कठीण जाते.
SLEEP-50/046,SLEEP-50/046,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I would like to have more energy during the day.,radio,,,true,,46,false,2026-09-04 00:00:00+00,मला दिवसा अधिक ऊर्जा मिळायला आवडेल.
SLEEP-50/047,SLEEP-50/047,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I am told that I am easily irritated.,radio,,,true,,47,false,2026-09-04 00:00:00+00,मला सांगितले जाते की मी सहजतेने चिडते.
SLEEP-50/048,SLEEP-50/048,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I have difficulty in concentrating at work or school.,radio,,,true,,48,false,2026-09-04 00:00:00+00,मला काम किंवा शाळेत लक्ष केंद्रित करण्यात अडचण येते.
SLEEP-50/049,SLEEP-50/049,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I worry whether I sleep enough.,radio,,,true,,49,false,2026-09-04 00:00:00+00,मला काळजी वाटते की मी पुरेशी झोप घेतो का?
SLEEP-50/050,SLEEP-50/050,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"Generally, I sleep badly.",radio,,,true,,50,false,2026-09-04 00:00:00+00,"साधारणपणे, मी नीट झोपत नाही."
SNAP-IV/001,SNAP-IV/001,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often fails to give close attention to details or makes careless mistakes in schoolwork or tasks,radio,,,true,,1,false,2026-09-04 00:00:00+00,अनेकदा तपशीलांकडे लक्ष देण्यात अयशस्वी होते किंवा शालेय कामात किंवा कामांमध्ये निष्काळजीपणाने चुका करते.
SNAP-IV/002,SNAP-IV/002,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often has difficulty sustaining attention in tasks or play activities,radio,,,true,,2,false,2026-09-04 00:00:00+00,अनेकदा कामांमध्ये किंवा खेळाच्या क्रियाकलापांमध्ये लक्ष केंद्रित करण्यात अडचण येते.
SNAP-IV/003,SNAP-IV/003,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often does not seem to listen when spoken to directly,radio,,,true,,3,false,2026-09-04 00:00:00+00,अनेकदा थेट बोलले तरी ऐकत नाही.
SNAP-IV/004,SNAP-IV/004,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,"Often does not follow through on instructions and fails to finish schoolwork, chores, or duties",radio,,,true,,4,false,2026-09-04 00:00:00+00,"अनेकदा सूचनांचे पालन करत नाही आणि शालेय काम, घरगुती कामे किंवा कर्तव्ये पूर्ण करण्यात अयशस्वी होते."
SNAP-IV/005,SNAP-IV/005,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often has difficulty organizing tasks and activities,radio,,,true,,5,false,2026-09-04 00:00:00+00,अनेकदा कामांचे आणि उपक्रमांचे आयोजन करण्यात अडचण येते.
SNAP-IV/006,SNAP-IV/006,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,"Often avoids, dislikes, or reluctantly engages in tasks requiring sustained mental effort",radio,,,true,,6,false,2026-09-04 00:00:00+00,"अनेकदा मानसिक प्रयत्नांची आवश्यकता असलेल्या कामांपासून दूर राहतो, त्यांना आवडत नाही किंवा त्यांना संथपणे करतो."
SNAP-IV/007,SNAP-IV/007,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,"Often loses things necessary for activities (e.g., toys, school assignments, pencils or books",radio,,,true,,7,false,2026-09-04 00:00:00+00,"अनेकदा क्रियाकलापांसाठी आवश्यक गोष्टी (उदा., खेळणी, शाळेचे कार्य, पेन्सिल किंवा पुस्तके) गमावतात."
SNAP-IV/008,SNAP-IV/008,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is distracted by extraneous stimuli,radio,,,true,,8,false,2026-09-04 00:00:00+00,अनेकदा बाह्य उत्तेजनांमुळे विचलित होतो
SNAP-IV/009,SNAP-IV/009,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is forgetful in daily activities,radio,,,true,,9,false,2026-09-04 00:00:00+00,अनेकदा दैनंदिन कामांमध्ये विस्मरणशील असतो.
SNAP-IV/010,SNAP-IV/010,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often fidgets with hands or feet or squirms in seat,radio,,,true,,10,false,2026-09-04 00:00:00+00,अनेकदा हात किंवा पायांनी हालचाल करतो किंवा आसनावर थरथर कापतो.
SNAP-IV/011,SNAP-IV/011,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often leaves seat in classroom or in other situations in which remaining seated is expected,radio,,,true,,11,false,2026-09-04 00:00:00+00,बऱ्याचदा वर्गामध्ये किंवा इतर परिस्थितींमध्ये बसून राहणे अपेक्षित असलेल्या स्थितीत बसतो.
SNAP-IV/012,SNAP-IV/012,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often runs about or climbs excessively in situations in which it is inappropriate,radio,,,true,,12,false,2026-09-04 00:00:00+00,अनेकदा अशा परिस्थितीत धावतो किंवा अतिरेकी चढतो ज्यामध्ये ते अयोग्य असते.
SNAP-IV/013,SNAP-IV/013,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often has difficulty playing or engaging in leisure activities quietly,radio,,,true,,13,false,2026-09-04 00:00:00+00,बऱ्याचदा शांतपणे खेळण्यात किंवा विश्रांतीच्या कामांमध्ये गुंतण्यात अडचण येते.
SNAP-IV/014,SNAP-IV/014,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is “on the go” or often acts as if “driven by a motor”,radio,,,true,,14,false,2026-09-04 00:00:00+00,"अनेकदा ""चालते"" किंवा अनेकदा ""इंजिन चालवते"" असे वागते."
SNAP-IV/015,SNAP-IV/015,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often talks excessively,radio,,,true,,15,false,2026-09-04 00:00:00+00,अनेकदा जास्त बोलतात.
SNAP-IV/016,SNAP-IV/016,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often blurts out answers before questions have been completed,radio,,,true,,16,false,2026-09-04 00:00:00+00,अनेकदा प्रश्न पूर्ण होण्यापूर्वीच उत्तरे फोडली जातात.
SNAP-IV/017,SNAP-IV/017,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often has difficulty awaiting turn,radio,,,true,,17,false,2026-09-04 00:00:00+00,बऱ्याचदा वळणाची वाट पाहण्यात अडचण येते
SNAP-IV/018,SNAP-IV/018,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,"Often interrupts or intrudes on others (e.g., butts into conversations/games",radio,,,true,,18,false,2026-09-04 00:00:00+00,"अनेकदा इतरांना व्यत्यय आणते किंवा आत घुसते (उदा., संभाषण/खेळांमध्ये आत शिरते)"
SNAP-IV/019,SNAP-IV/019,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often loses temper,radio,,,true,,19,false,2026-09-04 00:00:00+00,बऱ्याचदा राग येतो.
SNAP-IV/020,SNAP-IV/020,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often argues with adults,radio,,,true,,20,false,2026-09-04 00:00:00+00,अनेकदा मोठ्यांशी वाद घालतो
SNAP-IV/021,SNAP-IV/021,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often actively defies or refuses adult requests or rules,radio,,,true,,21,false,2026-09-04 00:00:00+00,अनेकदा प्रौढांच्या विनंत्या किंवा नियमांचे सक्रियपणे उल्लंघन करते किंवा नकार देते.
SNAP-IV/022,SNAP-IV/022,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often deliberately does things that annoy other people,radio,,,true,,22,false,2026-09-04 00:00:00+00,अनेकदा हेतुपुरस्सर इतर लोकांना चिडवणारी गोष्टी करतो.
SNAP-IV/023,SNAP-IV/023,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often blames others for his or her mistakes or misbehaviour,radio,,,true,,23,false,2026-09-04 00:00:00+00,अनेकदा त्याच्या किंवा तिच्या चुकांसाठी किंवा गैरवर्तनासाठी इतरांना दोष देतो.
SNAP-IV/024,SNAP-IV/024,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is touchy or easily annoyed by others,radio,,,true,,24,false,2026-09-04 00:00:00+00,अनेकदा इतरांना स्पर्श करून किंवा सहजपणे चिडवून दाखवतो
SNAP-IV/025,SNAP-IV/025,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is angry and resentful,radio,,,true,,25,false,2026-09-04 00:00:00+00,अनेकदा रागीट आणि कडवट असतो.
SNAP-IV/026,SNAP-IV/026,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is spiteful or vindictive,radio,,,true,,26,false,2026-09-04 00:00:00+00,अनेकदा हे द्वेषपूर्ण किंवा प्रतिशोधात्मक असते.
SS-QOL/001,SS-QOL/001,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I felt tired most of the time.,radio,,,true,,1,false,2026-09-04 00:00:00+00,मला बहुतेक वेळा थकवा जाणवत असे.
SS-QOL/002,SS-QOL/002,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I had to stop and rest during the day.,radio,,,true,,2,false,2026-09-04 00:00:00+00,मला दिवसभरात थांबून विश्रांती घ्यावी लागली.
SS-QOL/003,SS-QOL/003,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I was too tired to do what I wanted to do.,radio,,,true,,3,false,2026-09-04 00:00:00+00,मला जे करायचे होते ते करण्यासाठी मी खूप थकलो होतो.
SS-QOL/004,SS-QOL/004,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I didn't join in activities just for fun with my family.,radio,,,true,,4,false,2026-09-04 00:00:00+00,मी माझ्या कुटुंबासोबत केवळ आनंदासाठी उपक्रमांमध्ये सहभागी झाले नाही.
SS-QOL/005,SS-QOL/005,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I felt I was a burden to my family.,radio,,,true,,5,false,2026-09-04 00:00:00+00,मला वाटले की मी माझ्या कुटुंबासाठी ओझे आहे.
SS-QOL/006,SS-QOL/006,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,My physical condition interfered with my personal life.,radio,,,true,,6,false,2026-09-04 00:00:00+00,माझ्या शारीरिक स्थितीमुळे माझ्या वैयक्तिक आयुष्यात व्यत्यय आला.
SS-QOL/007,SS-QOL/007,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,"Did you have trouble speaking? For example, get stuck, stutter, stammer, or slur your words?",radio,,,true,,7,false,2026-09-04 00:00:00+00,"बोलताना काही अडचण आली का? उदाहरणार्थ, शब्द अडकून पडणे, गोंधळणे, गोंधळणे किंवा शब्दांचा गोंधळ करणे?"
SS-QOL/008,SS-QOL/008,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble speaking clearly enough to use the telephone?,radio,,,true,,8,false,2026-09-04 00:00:00+00,दूरध्वनी वापरण्यासाठी पुरेशी स्पष्टपणे बोलण्यात तुम्हाला अडचण आली का?
SS-QOL/009,SS-QOL/009,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did other people have trouble in understanding what you said?,radio,,,true,,9,false,2026-09-04 00:00:00+00,तुम्हाला जे काही सांगितले ते इतर लोकांना समजले का?
SS-QOL/010,SS-QOL/010,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble finding the word you wanted to say?,radio,,,true,,10,false,2026-09-04 00:00:00+00,तुम्हाला हवी असलेली शब्दे शोधण्यात तुम्हाला अडचण आली का?
SS-QOL/011,SS-QOL/011,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have to repeat yourself so others could understand you?,radio,,,true,,11,false,2026-09-04 00:00:00+00,तुम्हाला पुन्हा सांगावे लागले का जेणेकरून इतरांना तुम्ही समजतील?
SS-QOL/012,SS-QOL/012,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble walking?,radio,,,true,Conditional note in PDF,12,false,2026-09-04 00:00:00+00,तुम्हाला चालताना त्रास झाला का?
SS-QOL/013,SS-QOL/013,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you lose your balance when bending over to or reaching for something?,radio,,,true,,13,false,2026-09-04 00:00:00+00,वाकून काहीतरी पोहोचताना किंवा वाकून खाली झुकताना तुम्ही संतुलन गमावले का?
SS-QOL/014,SS-QOL/014,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble climbing stairs?,radio,,,true,,14,false,2026-09-04 00:00:00+00,तुम्हाला पायऱ्या चढताना त्रास झाला का?
SS-QOL/015,SS-QOL/015,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have to stop and rest more than you would like when walking or using a wheelchair?,radio,,,true,,15,false,2026-09-04 00:00:00+00,चालताना किंवा व्हीलचेअर वापरताना तुम्हाला थांबून जास्त विश्रांती घ्यावी लागली का?
SS-QOL/016,SS-QOL/016,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble with standing?,radio,,,true,,16,false,2026-09-04 00:00:00+00,तुम्हाला उभे राहण्यास त्रास झाला का?
SS-QOL/017,SS-QOL/017,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble getting out of a chair?,radio,,,true,,17,false,2026-09-04 00:00:00+00,तुम्हाला खुर्चीवरून बाहेर पडण्यास त्रास झाला का?
SS-QOL/018,SS-QOL/018,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I was discouraged about my future.,radio,,,true,,18,false,2026-09-04 00:00:00+00,मी माझ्या भविष्याबद्दल निराश होते.
SS-QOL/019,SS-QOL/019,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I wasn't interested in other people or activities.,radio,,,true,,19,false,2026-09-04 00:00:00+00,मला इतर लोक किंवा उपक्रमांमध्ये रस नव्हता.
SS-QOL/020,SS-QOL/020,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I felt withdrawn from other people.,radio,,,true,,20,false,2026-09-04 00:00:00+00,मला इतर लोकांपासून दूर झाल्यासारखे वाटले.
SS-QOL/021,SS-QOL/021,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I had little confidence in myself.,radio,,,true,,21,false,2026-09-04 00:00:00+00,मला स्वतःवर फारसा विश्वास नव्हता.
SS-QOL/022,SS-QOL/022,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I was not interested in food.,radio,,,true,,22,false,2026-09-04 00:00:00+00,मला जेवणात रस नव्हता.
SS-QOL/023,SS-QOL/023,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I was irritable.,radio,,,true,,23,false,2026-09-04 00:00:00+00,मी चिडचिड करत होते.
SS-QOL/024,SS-QOL/024,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I was impatient with others.,radio,,,true,,24,false,2026-09-04 00:00:00+00,मी इतरांबरोबर अधीर होते.
SS-QOL/025,SS-QOL/025,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,My personality has changed.,radio,,,true,,25,false,2026-09-04 00:00:00+00,माझे व्यक्तिमत्त्व बदलले आहे.
SS-QOL/026,SS-QOL/026,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you need help preparing food?,radio,,,true,,26,false,2026-09-04 00:00:00+00,जेवण तयार करण्यासाठी तुम्हाला मदत हवी होती का?
SS-QOL/027,SS-QOL/027,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you need help eating?,radio,,,true,,27,false,2026-09-04 00:00:00+00,तुम्हाला खाण्यासाठी मदत हवी होती का?
SS-QOL/028,SS-QOL/028,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you need help getting dressed?,radio,,,true,,28,false,2026-09-04 00:00:00+00,कपडे घालण्यास तुम्हाला मदत हवी होती का?
SS-QOL/029,SS-QOL/029,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you need help taking a bath or a shower?,radio,,,true,,29,false,2026-09-04 00:00:00+00,तुम्हाला आंघोळ करायला मदत हवी होती का?
SS-QOL/030,SS-QOL/030,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you need help to use the toilet?,radio,,,true,,30,false,2026-09-04 00:00:00+00,तुम्हाला शौचालयाचा वापर करण्यासाठी मदत लागली का?
SS-QOL/031,SS-QOL/031,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I didn't go out as often as I would like.,radio,,,true,,31,false,2026-09-04 00:00:00+00,मी जितक्या वेळा बाहेर जायचे होते तितक्या वेळा बाहेर गेले नाही.
SS-QOL/032,SS-QOL/032,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I did my hobbies and recreation for shorter periods of time than I would like.,radio,,,true,,32,false,2026-09-04 00:00:00+00,मी माझ्या छंद आणि मनोरंजनासाठी माझ्या इच्छेपेक्षा कमी कालावधीसाठी काम केले.
SS-QOL/033,SS-QOL/033,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I didn't see as many of my friends as I would like.,radio,,,true,,33,false,2026-09-04 00:00:00+00,मी माझ्या अनेक मित्रांना पाहिले नाही.
SS-QOL/034,SS-QOL/034,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I had sex less often than I would like.,radio,,,true,,34,false,2026-09-04 00:00:00+00,मी जितक्या वेळा इच्छितो तितक्या वेळा लैंगिक संबंध ठेवले नाहीत.
