question_id,question_code,disease_id,scale_id,ds_map_id,question_text,answer_type,min_value,max_value,is_required,skip_logic,display_order,is_common_scale,created_at,hindi_question_text
SLEEP-50/021,SLEEP-50/021,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sometimes cannot move when falling asleep or waking up.,radio,,,true,,21,false,2026-09-04 00:00:00+00,मैं कभी-कभी सोते समय या जागते समय हिल नहीं पाता हूँ।
SLEEP-50/022,SLEEP-50/022,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I am told that I kick my legs when I sleep.,radio,,,true,,22,false,2026-09-04 00:00:00+00,मुझे बताया गया है कि मैं सोते समय अपने पैरों को थपथपाता हूँ।
SLEEP-50/023,SLEEP-50/023,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I have cramps or pain in my legs during the night.,radio,,,true,,23,false,2026-09-04 00:00:00+00,मुझे रात में पैरों में ऐंठन या दर्द होता है।
SLEEP-50/024,SLEEP-50/024,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I feel little shocks in my legs during the night.,radio,,,true,,24,false,2026-09-04 00:00:00+00,मुझे रात में पैरों में थोड़ी झटके महसूस होते हैं।
SLEEP-50/025,SLEEP-50/025,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I cannot keep my legs at rest when falling asleep.,radio,,,true,,25,false,2026-09-04 00:00:00+00,मैं सोते समय आराम से पैर नहीं रख सकता।
SLEEP-50/026,SLEEP-50/026,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I would rather go to bed at a different time.,radio,,,true,,26,false,2026-09-04 00:00:00+00,मैं अलग समय पर सोने जाना पसंद करूँगा।
SLEEP-50/027,SLEEP-50/027,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I go to bed at very different times (more than 2 hr difference).,radio,,,true,,27,false,2026-09-04 00:00:00+00,मैं बहुत अलग समय पर सोने जाता हूँ (२ घंटे से अधिक का अंतर)।
SLEEP-50/028,SLEEP-50/028,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I do shift work.,radio,,,true,,28,false,2026-09-04 00:00:00+00,मैं शिफ्ट काम करता हूँ।
SLEEP-50/029,SLEEP-50/029,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sometimes walk when I am sleeping.,radio,,,true,,29,false,2026-09-04 00:00:00+00,मैं सोते समय कभी-कभी चलता हूँ।
SLEEP-50/030,SLEEP-50/030,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sometimes wake up in a different place than where I fell asleep.,radio,,,true,,30,false,2026-09-04 00:00:00+00,मैं कभी-कभी सोते समय से अलग जगह पर जाग जाता हूँ।
SLEEP-50/031,SLEEP-50/031,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sometimes find evidence of having performed an action during the night I do not remember.,radio,,,true,,31,false,2026-09-04 00:00:00+00,मुझे कभी-कभी रात के दौरान किए गए कार्य का सबूत मिलता है जिसे मैं याद नहीं कर पाता हूँ।
SLEEP-50/032,SLEEP-50/032,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"I have frightening dreams (if not, go to Item 37).",radio,,,true,If No ? skip to 37,32,false,2026-09-04 00:00:00+00,"मुझे डरावने सपने आते हैं (अगर नहीं, तो आइटम ३७ पर जाएँ)।"
SLEEP-50/033,SLEEP-50/033,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up from these dreams.,radio,,,true,Conditional on 32,33,false,2026-09-04 00:00:00+00,इन सपनों से मैं जागता हूँ।
SLEEP-50/034,SLEEP-50/034,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I remember the content of these dreams.,radio,,,true,Conditional on 32,34,false,2026-09-04 00:00:00+00,मुझे इन सपनों का विषय याद है।
SLEEP-50/035,SLEEP-50/035,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I can orientate quickly after these dreams.,radio,,,true,Conditional on 32,35,false,2026-09-04 00:00:00+00,मैं इन सपनों के बाद जल्दी से दिशा निर्धारित कर सकता हूँ।
SLEEP-50/036,SLEEP-50/036,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"I have physical symptoms during or after these dreams (e.g., movements, sweating, heart palpitations, shortness of breath).",radio,,,true,Conditional on 32,36,false,2026-09-04 00:00:00+00,"इन सपनों के दौरान या बाद में मुझे शारीरिक लक्षण होते हैं (उदाहरण के लिए, गतिविधियाँ, पसीना, दिल की धड़कन, सांस लेने में तकलीफ)।"
SLEEP-50/037,SLEEP-50/037,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,It is too light in my bedroom during the night.,radio,,,true,,37,false,2026-09-04 00:00:00+00,मेरे शयनकक्ष में रात में यह बहुत हल्का होता है।
SLEEP-50/038,SLEEP-50/038,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,It is too noisy in my bedroom during the night.,radio,,,true,,38,false,2026-09-04 00:00:00+00,मेरे शयनकक्ष में रात में बहुत शोर होता है।
SLEEP-50/039,SLEEP-50/039,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I drink alcoholic beverages during the evening.,radio,,,true,,39,false,2026-09-04 00:00:00+00,मैं शाम को अल्कोहलयुक्त पेय पदार्थ पीता हूँ।
SLEEP-50/040,SLEEP-50/040,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I smoke during the evening.,radio,,,true,,40,false,2026-09-04 00:00:00+00,मैं शाम को धूम्रपान करता हूँ।
SLEEP-50/041,SLEEP-50/041,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"I use other substances during the evening (e.g., sleep or other medication).",radio,,,true,,41,false,2026-09-04 00:00:00+00,"शाम को मैं अन्य पदार्थों का सेवन करता हूँ (उदाहरण के लिए, नींद या अन्य दवाएँ)।"
SLEEP-50/042,SLEEP-50/042,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I feel sad.,radio,,,true,,42,false,2026-09-04 00:00:00+00,मुझे दुख होता है।
SLEEP-50/043,SLEEP-50/043,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I have no pleasure or interest in daily occupations.,radio,,,true,,43,false,2026-09-04 00:00:00+00,मुझे दैनिक कार्यों में कोई आनंद या रुचि नहीं है।
SLEEP-50/044,SLEEP-50/044,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I feel tired at getting up.,radio,,,true,,44,false,2026-09-04 00:00:00+00,मुझे उठने पर थकान महसूस होती है।
SLEEP-50/045,SLEEP-50/045,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I feel sleepy during the day and struggle to remain alert.,radio,,,true,,45,false,2026-09-04 00:00:00+00,मुझे दिन में नींद आ जाती है और मैं सतर्क रहने के लिए संघर्ष करता हूँ।
SLEEP-50/046,SLEEP-50/046,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I would like to have more energy during the day.,radio,,,true,,46,false,2026-09-04 00:00:00+00,मुझे दिन में अधिक ऊर्जा चाहिए।
SLEEP-50/047,SLEEP-50/047,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I am told that I am easily irritated.,radio,,,true,,47,false,2026-09-04 00:00:00+00,मुझे बताया गया है कि मैं आसानी से चिढ़ जाता हूँ।
SLEEP-50/048,SLEEP-50/048,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I have difficulty in concentrating at work or school.,radio,,,true,,48,false,2026-09-04 00:00:00+00,मुझे काम या स्कूल में ध्यान केंद्रित करने में कठिनाई होती है।
SLEEP-50/049,SLEEP-50/049,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I worry whether I sleep enough.,radio,,,true,,49,false,2026-09-04 00:00:00+00,मुझे चिंता होती है कि क्या मैं पर्याप्त नींद लेता हूँ।
SLEEP-50/050,SLEEP-50/050,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"Generally, I sleep badly.",radio,,,true,,50,false,2026-09-04 00:00:00+00,"आम तौर पर, मैं बहुत खराब तरीके से सोता हूँ।"
SNAP-IV/001,SNAP-IV/001,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often fails to give close attention to details or makes careless mistakes in schoolwork or tasks,radio,,,true,,1,false,2026-09-04 00:00:00+00,अक्सर विवरणों पर ध्यान देने में विफल रहता है या स्कूल के काम या कार्यों में लापरवाही से गलतियाँ करता है
SNAP-IV/002,SNAP-IV/002,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often has difficulty sustaining attention in tasks or play activities,radio,,,true,,2,false,2026-09-04 00:00:00+00,अक्सर कार्यों या खेल गतिविधियों में ध्यान केंद्रित रखने में कठिनाई होती है
SNAP-IV/003,SNAP-IV/003,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often does not seem to listen when spoken to directly,radio,,,true,,3,false,2026-09-04 00:00:00+00,अक्सर सीधे बात करते समय नहीं सुनता प्रतीत होता है
SNAP-IV/004,SNAP-IV/004,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,"Often does not follow through on instructions and fails to finish schoolwork, chores, or duties",radio,,,true,,4,false,2026-09-04 00:00:00+00,"अक्सर निर्देशों का पालन नहीं करता है और स्कूल का काम, काम या कर्तव्य पूरा करने में विफल रहता है।"
SNAP-IV/005,SNAP-IV/005,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often has difficulty organizing tasks and activities,radio,,,true,,5,false,2026-09-04 00:00:00+00,अक्सर कार्यों और गतिविधियों को व्यवस्थित करने में कठिनाई होती है
SNAP-IV/006,SNAP-IV/006,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,"Often avoids, dislikes, or reluctantly engages in tasks requiring sustained mental effort",radio,,,true,,6,false,2026-09-04 00:00:00+00,"अक्सर मानसिक प्रयास की आवश्यकता वाले कार्यों से बचता है, नापसंद करता है या अनिच्छा से संलग्न होता है"
SNAP-IV/007,SNAP-IV/007,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,"Often loses things necessary for activities (e.g., toys, school assignments, pencils or books",radio,,,true,,7,false,2026-09-04 00:00:00+00,"अक्सर गतिविधियों के लिए आवश्यक चीज़ें (जैसे खिलौने, स्कूल के असाइनमेंट, पेंसिल या किताबें) खो देते हैं।"
SNAP-IV/008,SNAP-IV/008,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is distracted by extraneous stimuli,radio,,,true,,8,false,2026-09-04 00:00:00+00,अक्सर बाहरी उत्तेजनाओं से विचलित होता है
SNAP-IV/009,SNAP-IV/009,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is forgetful in daily activities,radio,,,true,,9,false,2026-09-04 00:00:00+00,अक्सर दैनिक गतिविधियों में भूलने वाला
SNAP-IV/010,SNAP-IV/010,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often fidgets with hands or feet or squirms in seat,radio,,,true,,10,false,2026-09-04 00:00:00+00,अक्सर हाथों या पैरों से हिलता-डुलता है या सीट में झुनझुनाहट करता है
SNAP-IV/011,SNAP-IV/011,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often leaves seat in classroom or in other situations in which remaining seated is expected,radio,,,true,,11,false,2026-09-04 00:00:00+00,अक्सर कक्षा में या अन्य स्थितियों में बैठ जाता है जिसमें शेष रहना अपेक्षित है।
SNAP-IV/012,SNAP-IV/012,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often runs about or climbs excessively in situations in which it is inappropriate,radio,,,true,,12,false,2026-09-04 00:00:00+00,अक्सर ऐसी स्थितियों में अत्यधिक दौड़ता है या चढ़ता है जिसमें यह अनुचित होता है।
SNAP-IV/013,SNAP-IV/013,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often has difficulty playing or engaging in leisure activities quietly,radio,,,true,,13,false,2026-09-04 00:00:00+00,अक्सर शांत होकर अवकाश गतिविधियों में भाग लेने या उनमें शामिल होने में कठिनाई होती है
SNAP-IV/014,SNAP-IV/014,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is “on the go” or often acts as if “driven by a motor”,radio,,,true,,14,false,2026-09-04 00:00:00+00,"अक्सर ""चलते-फिरते"" होता है या अक्सर ऐसा व्यवहार करता है मानो ""मोटर द्वारा संचालित"" हो"
SNAP-IV/015,SNAP-IV/015,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often talks excessively,radio,,,true,,15,false,2026-09-04 00:00:00+00,अक्सर अत्यधिक बातचीत करता है
SNAP-IV/016,SNAP-IV/016,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often blurts out answers before questions have been completed,radio,,,true,,16,false,2026-09-04 00:00:00+00,अक्सर सवालों को पूरा होने से पहले ही जवाब दे देते हैं
SNAP-IV/017,SNAP-IV/017,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often has difficulty awaiting turn,radio,,,true,,17,false,2026-09-04 00:00:00+00,अक्सर बारी का इंतज़ार करने में कठिनाई होती है
SNAP-IV/018,SNAP-IV/018,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,"Often interrupts or intrudes on others (e.g., butts into conversations/games",radio,,,true,,18,false,2026-09-04 00:00:00+00,"अक्सर दूसरों को बाधित करता है या उन पर हावी हो जाता है (उदाहरण के लिए, बातचीत/खेलों में दखल देता है)"
SNAP-IV/019,SNAP-IV/019,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often loses temper,radio,,,true,,19,false,2026-09-04 00:00:00+00,अक्सर गुस्सा हो जाता है
SNAP-IV/020,SNAP-IV/020,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often argues with adults,radio,,,true,,20,false,2026-09-04 00:00:00+00,अक्सर बड़ों से बहस करता है
SNAP-IV/021,SNAP-IV/021,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often actively defies or refuses adult requests or rules,radio,,,true,,21,false,2026-09-04 00:00:00+00,अक्सर वयस्क के अनुरोधों या नियमों का सक्रिय रूप से विरोध करता है या उनका उल्लंघन करता है
SNAP-IV/022,SNAP-IV/022,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often deliberately does things that annoy other people,radio,,,true,,22,false,2026-09-04 00:00:00+00,अक्सर जानबूझकर उन कामों को करता है जो दूसरों को परेशान करते हैं
SNAP-IV/023,SNAP-IV/023,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often blames others for his or her mistakes or misbehaviour,radio,,,true,,23,false,2026-09-04 00:00:00+00,अक्सर अपनी गलतियों या दुर्व्यवहार के लिए दूसरों को दोषी ठहराता है
SNAP-IV/024,SNAP-IV/024,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is touchy or easily annoyed by others,radio,,,true,,24,false,2026-09-04 00:00:00+00,अक्सर दूसरों से नाराज़ या आसानी से चिढ़ जाता है
SNAP-IV/025,SNAP-IV/025,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is angry and resentful,radio,,,true,,25,false,2026-09-04 00:00:00+00,अक्सर वह क्रोधित और प्रतिशोधी होता है
SNAP-IV/026,SNAP-IV/026,ADHD/2026,SNAP-IV/2026,ADHD/SNAP-IV,Often is spiteful or vindictive,radio,,,true,,26,false,2026-09-04 00:00:00+00,अक्सर ईर्ष्यालु या प्रतिशोधी होता है
SS-QOL/001,SS-QOL/001,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I felt tired most of the time.,radio,,,true,,1,false,2026-09-04 00:00:00+00,मुझे अधिकांश समय थकान महसूस होती थी।
SS-QOL/002,SS-QOL/002,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I had to stop and rest during the day.,radio,,,true,,2,false,2026-09-04 00:00:00+00,मुझे दिन में रुकना पड़ा और आराम करना पड़ा।
SS-QOL/003,SS-QOL/003,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I was too tired to do what I wanted to do.,radio,,,true,,3,false,2026-09-04 00:00:00+00,मैं जो करना चाहता था वह करने के लिए बहुत थक गया था।
SS-QOL/004,SS-QOL/004,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I didn't join in activities just for fun with my family.,radio,,,true,,4,false,2026-09-04 00:00:00+00,मैं अपने परिवार के साथ मनोरंजन के लिए गतिविधियों में शामिल नहीं हुआ।
SS-QOL/005,SS-QOL/005,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I felt I was a burden to my family.,radio,,,true,,5,false,2026-09-04 00:00:00+00,मुझे लगा कि मैं अपने परिवार पर बोझ हूँ।
SS-QOL/006,SS-QOL/006,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,My physical condition interfered with my personal life.,radio,,,true,,6,false,2026-09-04 00:00:00+00,मेरी शारीरिक स्थिति ने मेरे निजी जीवन में बाधा डाली।
SS-QOL/007,SS-QOL/007,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,"Did you have trouble speaking? For example, get stuck, stutter, stammer, or slur your words?",radio,,,true,,7,false,2026-09-04 00:00:00+00,"क्या आपको बोलने में कठिनाई हुई? उदाहरण के लिए, शब्द अटक जाएँ, झिझक जाएँ, गड़बड़ हो जाएँ या गड़बड़ बोल जाएँ?"
SS-QOL/008,SS-QOL/008,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble speaking clearly enough to use the telephone?,radio,,,true,,8,false,2026-09-04 00:00:00+00,क्या आपको टेलीफ़ोन का उपयोग करने के लिए स्पष्ट रूप से बोलने में कठिनाई हुई?
SS-QOL/009,SS-QOL/009,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did other people have trouble in understanding what you said?,radio,,,true,,9,false,2026-09-04 00:00:00+00,क्या आपको समझने में दूसरों को कठिनाई हुई?
SS-QOL/010,SS-QOL/010,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble finding the word you wanted to say?,radio,,,true,,10,false,2026-09-04 00:00:00+00,क्या आपको वह शब्द ढूँढ़ने में कठिनाई हुई थी जो आप कहना चाहते थे?
SS-QOL/011,SS-QOL/011,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have to repeat yourself so others could understand you?,radio,,,true,,11,false,2026-09-04 00:00:00+00,क्या आपको खुद को दोहराना पड़ा ताकि दूसरे आपको समझ सकें?
SS-QOL/012,SS-QOL/012,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble walking?,radio,,,true,Conditional note in PDF,12,false,2026-09-04 00:00:00+00,क्या आपको चलने में कठिनाई हुई?
SS-QOL/013,SS-QOL/013,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you lose your balance when bending over to or reaching for something?,radio,,,true,,13,false,2026-09-04 00:00:00+00,क्या आप झुकते समय या किसी चीज़ तक पहुँचने के लिए अपना संतुलन खो बैठे थे?
SS-QOL/014,SS-QOL/014,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble climbing stairs?,radio,,,true,,14,false,2026-09-04 00:00:00+00,सीढ़ियों पर चढ़ने में आपको कठिनाई हुई?
SS-QOL/015,SS-QOL/015,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have to stop and rest more than you would like when walking or using a wheelchair?,radio,,,true,,15,false,2026-09-04 00:00:00+00,क्या आपको चलने या व्हीलचेयर का उपयोग करते समय रुकना और अधिक आराम करना पड़ा?
SS-QOL/016,SS-QOL/016,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble with standing?,radio,,,true,,16,false,2026-09-04 00:00:00+00,क्या आपको खड़े होने में कठिनाई हुई?
SS-QOL/017,SS-QOL/017,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble getting out of a chair?,radio,,,true,,17,false,2026-09-04 00:00:00+00,क्या आपको कुर्सी से उठने में कठिनाई हुई?
SS-QOL/018,SS-QOL/018,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I was discouraged about my future.,radio,,,true,,18,false,2026-09-04 00:00:00+00,मैं अपने भविष्य को लेकर निराश था।
SS-QOL/019,SS-QOL/019,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I wasn't interested in other people or activities.,radio,,,true,,19,false,2026-09-04 00:00:00+00,मुझे अन्य लोगों या गतिविधियों में रुचि नहीं थी।
SS-QOL/020,SS-QOL/020,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I felt withdrawn from other people.,radio,,,true,,20,false,2026-09-04 00:00:00+00,मुझे दूसरों से अलग महसूस हुआ।
SS-QOL/021,SS-QOL/021,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I had little confidence in myself.,radio,,,true,,21,false,2026-09-04 00:00:00+00,मुझे अपने आप पर बहुत कम विश्वास था।
SS-QOL/022,SS-QOL/022,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I was not interested in food.,radio,,,true,,22,false,2026-09-04 00:00:00+00,मुझे भोजन में रुचि नहीं थी।
SS-QOL/023,SS-QOL/023,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I was irritable.,radio,,,true,,23,false,2026-09-04 00:00:00+00,मैं चिड़चिड़ा हो गया था।
SS-QOL/024,SS-QOL/024,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I was impatient with others.,radio,,,true,,24,false,2026-09-04 00:00:00+00,मैं दूसरों से अधीर था।
SS-QOL/025,SS-QOL/025,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,My personality has changed.,radio,,,true,,25,false,2026-09-04 00:00:00+00,मेरा व्यक्तित्व बदल गया है।
SS-QOL/026,SS-QOL/026,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you need help preparing food?,radio,,,true,,26,false,2026-09-04 00:00:00+00,क्या आपको खाना बनाने में सहायता की आवश्यकता थी?
SS-QOL/027,SS-QOL/027,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you need help eating?,radio,,,true,,27,false,2026-09-04 00:00:00+00,क्या आपको खाने में सहायता चाहिए थी?
SS-QOL/028,SS-QOL/028,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you need help getting dressed?,radio,,,true,,28,false,2026-09-04 00:00:00+00,क्या आपको कपड़े पहनने में सहायता की आवश्यकता थी?
SS-QOL/029,SS-QOL/029,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you need help taking a bath or a shower?,radio,,,true,,29,false,2026-09-04 00:00:00+00,क्या आपको स्नान करने में सहायता की आवश्यकता थी?
SS-QOL/030,SS-QOL/030,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you need help to use the toilet?,radio,,,true,,30,false,2026-09-04 00:00:00+00,क्या आपको शौचालय का उपयोग करने में सहायता की आवश्यकता थी?
SS-QOL/031,SS-QOL/031,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I didn't go out as often as I would like.,radio,,,true,,31,false,2026-09-04 00:00:00+00,मैं जितनी बार चाहूँ उतनी बार बाहर नहीं गई।
SS-QOL/032,SS-QOL/032,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I did my hobbies and recreation for shorter periods of time than I would like.,radio,,,true,,32,false,2026-09-04 00:00:00+00,मैंने अपने शौक और मनोरंजन को जितना कम समय देना चाहिए था उससे कम समय में कर दिया।
SS-QOL/033,SS-QOL/033,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I didn't see as many of my friends as I would like.,radio,,,true,,33,false,2026-09-04 00:00:00+00,मैंने अपने इतने सारे दोस्तों को नहीं देखा जितना मैं देखना चाहता था।
SS-QOL/034,SS-QOL/034,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I had sex less often than I would like.,radio,,,true,,34,false,2026-09-04 00:00:00+00,मैंने जितना करना चाहता था उससे कम बार संभोग किया।
SS-QOL/035,SS-QOL/035,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,My physical condition interfered with my social life.,radio,,,true,,35,false,2026-09-04 00:00:00+00,मेरी शारीरिक स्थिति ने मेरे सामाजिक जीवन में बाधा डाली।
SS-QOL/036,SS-QOL/036,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,It was hard for me to concentrate.,radio,,,true,,36,false,2026-09-04 00:00:00+00,मेरे लिए ध्यान केंद्रित करना कठिन था।
SS-QOL/037,SS-QOL/037,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I had trouble remembering things.,radio,,,true,,37,false,2026-09-04 00:00:00+00,मुझे चीज़ें याद रखने में कठिनाई होती थी।
SS-QOL/038,SS-QOL/038,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I had to write things down to remember them.,radio,,,true,,38,false,2026-09-04 00:00:00+00,मुझे उन्हें याद रखने के लिए उन्हें लिखना पड़ा।
SS-QOL/039,SS-QOL/039,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble writing or typing?,radio,,,true,,39,false,2026-09-04 00:00:00+00,क्या आपको लिखने या टाइप करने में कठिनाई हुई?
SS-QOL/040,SS-QOL/040,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble putting on socks?,radio,,,true,,40,false,2026-09-04 00:00:00+00,क्या आपको मोज़े पहनने में कठिनाई हुई?
SS-QOL/041,SS-QOL/041,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble buttoning buttons?,radio,,,true,,41,false,2026-09-04 00:00:00+00,क्या आपको बटन दबाने में परेशानी हुई?
SS-QOL/042,SS-QOL/042,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble zipping a zipper?,radio,,,true,,42,false,2026-09-04 00:00:00+00,क्या आपको ज़िपर ज़िप करने में परेशानी हुई?
SS-QOL/043,SS-QOL/043,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble opening a jar?,radio,,,true,,43,false,2026-09-04 00:00:00+00,क्या आपको जार खोलने में कठिनाई हुई?
SS-QOL/044,SS-QOL/044,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble seeing the television well enough to enjoy a show?,radio,,,true,,44,false,2026-09-04 00:00:00+00,क्या आपको टेलीविजन को ठीक से देखने में परेशानी हुई थी ताकि आप एक कार्यक्रम का आनंद ले सकें?
