option_id,question_id,option_label,option_value,points,display_order,status,created_at
BDI-II/002/04,BDI-II/002,मुझे लगता है कि मेरा भविष्य निराशाजनक है और यह और भी बदतर हो जाएगा।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/003/01,BDI-II/003,मुझे असफलता जैसा महसूस नहीं होता.,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/003/02,BDI-II/003,"मैं जितना असफल होना चाहिए था, उससे कहीं अधिक असफल हुआ हूं।",1,1,2,true,2026-09-04 00:00:00+00
BDI-II/003/03,BDI-II/003,"जैसे ही मैं पीछे मुड़कर देखता हूं, मुझे बहुत सारी असफलताएं नजर आती हैं।",2,2,3,true,2026-09-04 00:00:00+00
BDI-II/003/04,BDI-II/003,मुझे लगता है कि एक इंसान के तौर पर मैं पूरी तरह असफल हूं।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/004/01,BDI-II/004,जिन चीज़ों का मैं आनंद लेता हूँ उनसे मुझे उतना ही आनंद मिलता है जितना पहले कभी नहीं मिला था।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/004/02,BDI-II/004,"मैं चीज़ों का उतना आनंद नहीं लेता, जितना पहले लेता था।",1,1,2,true,2026-09-04 00:00:00+00
BDI-II/004/03,BDI-II/004,मुझे उन चीजों से बहुत कम खुशी मिलती है जिनका मैं आनंद लेता था।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/004/04,BDI-II/004,"जिन चीज़ों का मैं आनंद लेता था, उनमें अब मुझे कोई आनंद नहीं मिल रहा है।",3,3,4,true,2026-09-04 00:00:00+00
BDI-II/005/01,BDI-II/005,मैं विशेष रूप से दोषी महसूस नहीं करता.,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/005/02,BDI-II/005,मैं उन कई चीजों के लिए दोषी महसूस करता हूं जो मैंने की हैं या करनी चाहिए थीं।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/005/03,BDI-II/005,मैं अधिकांश समय काफी दोषी महसूस करता हूं।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/005/04,BDI-II/005,मैं हर समय दोषी महसूस करता हूं।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/006/01,BDI-II/006,मुझे नहीं लगता कि मुझे सज़ा दी जा रही है.,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/006/02,BDI-II/006,मुझे लगता है कि मुझे सज़ा मिल सकती है.,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/006/03,BDI-II/006,मुझे सज़ा मिलने की उम्मीद है.,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/006/04,BDI-II/006,मुझे लगता है कि मुझे सज़ा मिल रही है.,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/007/01,BDI-II/007,मैं अपने बारे में पहले जैसा ही महसूस करता हूं।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/007/02,BDI-II/007,मैंने खुद पर भरोसा खो दिया है.,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/007/03,BDI-II/007,मैं अपने आप से निराश हूं.,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/007/04,BDI-II/007,मैं खुद को नापसंद करता हूं.,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/008/01,BDI-II/008,मैं सामान्य से अधिक अपनी आलोचना या दोष नहीं देता।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/008/02,BDI-II/008,मैं अपने प्रति पहले की तुलना में अधिक आलोचनात्मक हो गया हूँ।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/008/03,BDI-II/008,मैं अपनी सभी गलतियों के लिए खुद की आलोचना करता हूं।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/008/04,BDI-II/008,जो भी बुरा घटित होता है उसके लिए मैं स्वयं को दोषी मानता हूँ।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/009/01,BDI-II/009,मेरे मन में खुद को मारने का कोई विचार नहीं है.,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/009/02,BDI-II/009,"मेरे मन में खुद को मार डालने के विचार आते हैं, लेकिन मैं उन पर अमल नहीं करूंगा।",1,1,2,true,2026-09-04 00:00:00+00
BDI-II/009/03,BDI-II/009,मैं खुद को मारना चाहूँगा.,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/009/04,BDI-II/009,अगर मुझे मौका मिले तो मैं आत्महत्या कर लूंगा।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/010/01,BDI-II/010,मैं अब पहले की तरह नहीं रोता।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/010/02,BDI-II/010,मैं पहले से भी ज्यादा रोता हूं।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/010/03,BDI-II/010,मैं हर छोटी बात पर रोता हूं.,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/010/04,BDI-II/010,"मुझे रोना आ रहा है, लेकिन मैं रो नहीं सकता।",3,3,4,true,2026-09-04 00:00:00+00
BDI-II/011/01,BDI-II/011,मैं सामान्य से अधिक बेचैन या थका हुआ नहीं हूं।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/011/02,BDI-II/011,मैं सामान्य से अधिक बेचैन या घायल महसूस करता हूँ।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/011/03,BDI-II/011,मैं इतना बेचैन या उत्तेजित हूं कि स्थिर रहना मुश्किल है।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/011/04,BDI-II/011,मैं इतना बेचैन या उत्तेजित हूं कि मुझे चलते रहना पड़ता है या कुछ करना पड़ता है।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/012/01,BDI-II/012,मैंने अन्य लोगों या गतिविधियों में रुचि नहीं खोई है।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/012/02,BDI-II/012,मुझे दूसरे लोगों या चीज़ों में पहले की तुलना में कम दिलचस्पी है।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/012/03,BDI-II/012,मैंने अन्य लोगों या चीज़ों में अपनी अधिकांश रुचि खो दी है।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/012/04,BDI-II/012,किसी भी चीज़ में दिलचस्पी लेना कठिन है।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/013/01,BDI-II/013,मैं पहले की तरह ही अच्छे निर्णय लेता हूं।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/013/02,BDI-II/013,मुझे निर्णय लेना सामान्य से अधिक कठिन लगता है।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/013/03,BDI-II/013,मुझे निर्णय लेने में पहले की तुलना में बहुत अधिक कठिनाई होती है।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/013/04,BDI-II/013,मुझे कोई भी निर्णय लेने में परेशानी होती है।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/014/01,BDI-II/014,मुझे नहीं लगता कि मैं बेकार हूं.,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/014/02,BDI-II/014,मैं अपने आप को उतना सार्थक और उपयोगी नहीं मानता जितना पहले समझता था।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/014/03,BDI-II/014,मैं दूसरों की तुलना में खुद को ज्यादा बेकार महसूस करता हूं।',2,2,3,true,2026-09-04 00:00:00+00
BDI-II/014/04,BDI-II/014,मैं खुद को बिल्कुल बेकार महसूस करता हूं।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/015/01,BDI-II/015,मुझमें पहले जैसी ही ऊर्जा है.,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/015/02,BDI-II/015,मेरे पास पहले की तुलना में कम ऊर्जा है।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/015/03,BDI-II/015,मेरे पास बहुत कुछ करने के लिए पर्याप्त ऊर्जा नहीं है।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/015/04,BDI-II/015,मेरे पास कुछ भी करने के लिए पर्याप्त ऊर्जा नहीं है.,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/016/01,BDI-II/016,मैंने अपनी नींद में कोई बदलाव महसूस नहीं किया है.,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/016/02,BDI-II/016,मैं सामान्य से कुछ अधिक सोता हूँ / मैं सामान्य से कुछ कम सोता हूँ।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/016/03,BDI-II/016,मैं सामान्य से बहुत अधिक सोता हूँ / मैं सामान्य से बहुत कम सोता हूँ।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/016/04,BDI-II/016,मैं दिन भर ज्यादातर समय सोता हूं / मैं 1-2 घंटे पहले उठता हूं और दोबारा सो नहीं पाता।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/017/01,BDI-II/017,मैं सामान्य से अधिक चिड़चिड़ा नहीं हूं.,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/017/02,BDI-II/017,मैं सामान्य से अधिक चिड़चिड़ा हो गया हूँ।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/017/03,BDI-II/017,मैं सामान्य से कहीं अधिक चिड़चिड़ा हो गया हूँ।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/017/04,BDI-II/017,मैं हर वक्त चिड़चिड़ा रहता हूं.,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/018/01,BDI-II/018,मैंने अपनी भूख में कोई बदलाव महसूस नहीं किया है।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/018/02,BDI-II/018,मेरी भूख सामान्य से कुछ कम/सामान्य से कुछ अधिक है।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/018/03,BDI-II/018,मेरी भूख पहले की तुलना में बहुत कम/सामान्य से बहुत अधिक है।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/018/04,BDI-II/018,मुझे बिल्कुल भी भूख नहीं है / मुझे हर समय भोजन की इच्छा रहती है।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/019/01,BDI-II/019,मैं पहले की तरह ही ध्यान केंद्रित कर सकता हूं।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/019/02,BDI-II/019,मैं हमेशा की तरह ध्यान केंद्रित नहीं कर पा रहा हूं।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/019/03,BDI-II/019,किसी भी चीज़ पर बहुत लंबे समय तक अपना ध्यान रखना कठिन है।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/019/04,BDI-II/019,मुझे लगता है कि मैं किसी भी चीज़ पर ध्यान केंद्रित नहीं कर पा रहा हूं।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/020/01,BDI-II/020,मैं सामान्य से अधिक थका हुआ या थका हुआ नहीं हूं।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/020/02,BDI-II/020,मैं सामान्य से अधिक थक जाता हूं या आसानी से थक जाता हूं।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/020/03,BDI-II/020,मैं बहुत सारे काम करने के लिए बहुत थका हुआ या थका हुआ हूं जो मैं करता था।,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/020/04,BDI-II/020,मैं बहुत अधिक थका हुआ या थका हुआ हूं जो मैं पहले करता था उनमें से अधिकांश काम करने में असमर्थ हूं।,3,3,4,true,2026-09-04 00:00:00+00
BDI-II/021/01,BDI-II/021,मैंने सेक्स के प्रति अपनी रुचि में कोई हालिया बदलाव नहीं देखा है।,0,0,1,true,2026-09-04 00:00:00+00
BDI-II/021/02,BDI-II/021,मुझे सेक्स में पहले की तुलना में कम दिलचस्पी है।,1,1,2,true,2026-09-04 00:00:00+00
BDI-II/021/03,BDI-II/021,मुझे अब सेक्स में बहुत कम दिलचस्पी है.,2,2,3,true,2026-09-04 00:00:00+00
BDI-II/021/04,BDI-II/021,मेरी सेक्स में रुचि पूरी तरह खत्म हो गई है.,3,3,4,true,2026-09-04 00:00:00+00
COMPASS-31/001/01,COMPASS-31/001,हाँ,0,1,1,true,2026-09-04 00:00:00+00
COMPASS-31/001/02,COMPASS-31/001,नहीं,1,0,2,true,2026-09-04 00:00:00+00
COMPASS-31/002/01,COMPASS-31/002,कभी-कभार,0,0,1,true,2026-09-04 00:00:00+00
COMPASS-31/002/02,COMPASS-31/002,कभी-कभी,1,1,2,true,2026-09-04 00:00:00+00
COMPASS-31/002/03,COMPASS-31/002,बार-बार,2,2,3,true,2026-09-04 00:00:00+00
COMPASS-31/002/04,COMPASS-31/002,लगभग हमेशा,3,3,4,true,2026-09-04 00:00:00+00
COMPASS-31/003/01,COMPASS-31/003,हल्का,0,1,1,true,2026-09-04 00:00:00+00
COMPASS-31/003/02,COMPASS-31/003,मध्यम,1,2,2,true,2026-09-04 00:00:00+00
COMPASS-31/003/03,COMPASS-31/003,गंभीर,2,3,3,true,2026-09-04 00:00:00+00
COMPASS-31/004/01,COMPASS-31/004,बहुत बुरा हो गया,0,3,1,true,2026-09-04 00:00:00+00
COMPASS-31/004/02,COMPASS-31/004,कुछ हद तक ख़राब हो गया,1,2,2,true,2026-09-04 00:00:00+00
COMPASS-31/004/03,COMPASS-31/004,लगभग वैसा ही रहा,2,1,3,true,2026-09-04 00:00:00+00
COMPASS-31/004/04,COMPASS-31/004,कुछ हद तक बेहतर हुआ,3,0,4,true,2026-09-04 00:00:00+00
COMPASS-31/004/05,COMPASS-31/004,बहुत बेहतर हो गया,4,0,5,true,2026-09-04 00:00:00+00
COMPASS-31/004/06,COMPASS-31/004,पूरी तरह से चला गया,5,0,6,true,2026-09-04 00:00:00+00
COMPASS-31/005/01,COMPASS-31/005,हाँ,0,1,1,true,2026-09-04 00:00:00+00
COMPASS-31/005/02,COMPASS-31/005,नहीं,1,0,2,true,2026-09-04 00:00:00+00
COMPASS-31/006/01,COMPASS-31/006,हाथ,0,1,1,true,2026-09-04 00:00:00+00
COMPASS-31/006/02,COMPASS-31/006,पैर,1,1,2,true,2026-09-04 00:00:00+00
COMPASS-31/007/01,COMPASS-31/007,बहुत ख़राब हो रहा है,0,3,1,true,2026-09-04 00:00:00+00
COMPASS-31/007/02,COMPASS-31/007,कुछ हद तक ख़राब हो रहा है,1,2,2,true,2026-09-04 00:00:00+00
COMPASS-31/007/03,COMPASS-31/007,लगभग वैसे ही रहना,2,1,3,true,2026-09-04 00:00:00+00
COMPASS-31/007/04,COMPASS-31/007,कुछ हद तक बेहतर हो रहा है,3,0,4,true,2026-09-04 00:00:00+00
COMPASS-31/007/05,COMPASS-31/007,बहुत बेहतर हो रहा है,4,0,5,true,2026-09-04 00:00:00+00
COMPASS-31/007/06,COMPASS-31/007,पूरी तरह से चला गया,5,0,6,true,2026-09-04 00:00:00+00
COMPASS-31/008/01,COMPASS-31/008,मुझे पहले की तुलना में बहुत अधिक पसीना आता है,0,1,1,true,2026-09-04 00:00:00+00
COMPASS-31/008/02,COMPASS-31/008,मुझे पहले की तुलना में कुछ अधिक पसीना आता है,1,0,2,true,2026-09-04 00:00:00+00
COMPASS-31/008/03,COMPASS-31/008,मैंने अपने पसीने में कोई बदलाव नहीं देखा है,2,0,3,true,2026-09-04 00:00:00+00
COMPASS-31/008/04,COMPASS-31/008,मुझे पहले की तुलना में कुछ हद तक कम पसीना आता है,3,1,4,true,2026-09-04 00:00:00+00
COMPASS-31/008/05,COMPASS-31/008,मुझे पहले की तुलना में बहुत कम पसीना आता है,4,2,5,true,2026-09-04 00:00:00+00
COMPASS-31/009/01,COMPASS-31/009,हाँ,0,1,1,true,2026-09-04 00:00:00+00
COMPASS-31/009/02,COMPASS-31/009,नहीं,1,0,2,true,2026-09-04 00:00:00+00
COMPASS-31/010/01,COMPASS-31/010,हाँ,0,1,1,true,2026-09-04 00:00:00+00
COMPASS-31/010/02,COMPASS-31/010,नहीं,1,0,2,true,2026-09-04 00:00:00+00
COMPASS-31/011/01,COMPASS-31/011,मुझमें इनमें से कोई भी लक्षण नहीं है,0,0,1,true,2026-09-04 00:00:00+00
COMPASS-31/011/02,COMPASS-31/011,बहुत ख़राब हो रहा है,1,3,2,true,2026-09-04 00:00:00+00
